,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
1568,Diego Rico,25,Spain,76,80,Bournemouth,8000000.0,49000.0,1.0,2.0,3.0,2.0,LB,"Jul 24, 2018",2022,182.88,76.19047619047619,70.0,15800000.0,1.0,4,2,2,67.0,72.75,11.0,65.75,71.85714285714286,62.5,61.0,71.0,74.0
1595,A. Masuaku,24,DR Congo,75,79,West Ham United,7000000.0,49000.0,1.0,2.0,4.0,1.0,LB,"Aug 8, 2016",2020,177.8,69.84126984126982,65.0,13800000.0,1.0,4,3,2,81.0,69.75,7.8,70.25,74.85714285714286,61.5,69.5,86.5,61.0
1604,Balenziaga,30,Spain,75,75,Athletic Club de Bilbao,4800000.0,20000.0,1.0,4.0,3.0,2.0,LB,"Jul 1, 2013",2019,177.8,76.19047619047619,78.0,10100000.0,1.0,0,3,2,69.5,73.0,9.8,66.75,73.0,51.5,58.0,74.0,71.0
1632,F. Hanin,28,France,75,75,Vitória Guimarães,5500000.0,10000.0,1.0,3.0,3.0,2.0,LB,"Jul 1, 2018",2022,177.8,64.85260770975057,71.0,11600000.0,1.0,0,3,2,73.5,71.25,10.4,61.0,74.0,49.16666666666666,58.5,85.0,49.0
1650,M. Zeegelaar,27,Netherlands,75,75,Watford,5500000.0,42000.0,1.0,3.0,3.0,2.0,LB,"Aug 31, 2017",2021,185.42,82.08616780045352,71.0,10500000.0,1.0,0,3,2,75.0,74.0,12.0,65.25,68.71428571428571,61.5,70.5,73.0,60.0
1660,Silas Almeim,26,Brazil,75,75,Vitória,5500000.0,13000.0,1.0,3.0,3.0,2.0,LB,"Jan 1, 2018",2021,177.8,76.19047619047619,67.0,10500000.0,1.0,0,2,2,66.5,74.5,12.8,69.75,71.0,58.0,61.5,78.5,66.0
1664,Emerson,23,Italy,75,79,Chelsea,7000000.0,61000.0,2.0,3.0,3.0,1.0,LB,"Jan 30, 2018",2022,175.26,77.09750566893423,65.0,13500000.0,1.0,4,3,2,78.0,71.75,10.4,65.5,69.85714285714286,63.16666666666666,58.0,77.0,60.0
1666,C. Fuchs,32,Austria,75,75,Leicester City,3700000.0,50000.0,2.0,2.0,3.0,2.0,LB,"Jul 1, 2015",2019,187.96,88.8888888888889,77.0,7000000.0,1.0,0,2,2,72.0,76.25,14.0,77.25,68.28571428571429,74.33333333333333,72.5,55.0,74.0
1673,Lucas Lima,26,Brazil,75,76,FC Nantes,6500000.0,22000.0,1.0,1.0,3.0,3.0,LB,"Jun 30, 2016",2022,177.8,76.19047619047619,68.0,12800000.0,1.0,1,3,3,73.5,75.25,12.0,70.5,72.42857142857143,64.0,69.5,73.5,41.0
1690,L. Vangioni,31,Argentina,75,75,Monterrey,4400000.0,37000.0,1.0,3.0,3.0,1.0,LB,"Jul 21, 2017",2019,177.8,68.02721088435375,85.0,7400000.0,1.0,0,3,3,72.0,73.25,9.0,68.75,71.71428571428571,67.33333333333333,66.0,83.0,60.0
1693,C. Jallet,34,France,75,75,OGC Nice,1900000.0,26000.0,2.0,3.0,3.0,1.0,LB,"Jul 18, 2017",2019,177.8,69.84126984126982,75.0,3600000.0,0.0,0,3,2,72.5,74.25,8.4,73.75,73.42857142857143,65.0,72.0,70.5,70.0
1706,P. Dummett,26,Wales,75,76,Newcastle United,6500000.0,38000.0,1.0,2.0,3.0,2.0,LB,"Jul 1, 2010",2022,182.88,82.08616780045352,75.0,12800000.0,1.0,1,2,2,67.0,78.0,12.6,58.0,71.85714285714286,44.5,54.0,66.5,73.0
1725,A. Barreca,23,Italy,75,80,AS Monaco,7500000.0,42000.0,1.0,2.0,3.0,1.0,LB,"Jul 10, 2018",2021,180.34,69.84126984126982,62.0,14800000.0,1.0,5,3,2,75.0,71.25,11.0,58.75,72.85714285714286,37.66666666666666,54.5,84.5,65.0
1735,M. Saracchi,20,Uruguay,75,85,RB Leipzig,9500000.0,27000.0,1.0,3.0,3.0,2.0,LB,"Jul 1, 2018",2023,172.72,68.93424036281178,77.0,18100000.0,1.0,10,3,2,72.5,70.75,9.2,67.0,74.42857142857143,61.16666666666666,71.0,85.0,68.0
1738,T. Kolodziejczak,26,France,75,76,AS Saint-Étienne,6500000.0,42000.0,2.0,2.0,2.0,2.0,LB,,"Jun 30, 2019",185.42,74.82993197278911,75.0,,1.0,1,3,2,60.0,74.75,10.6,60.5,69.28571428571429,43.0,62.0,77.5,74.0
1751,G. Schennikov,27,Russia,75,76,PFC CSKA Moscow,6000000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Jan 1, 2008",2023,180.34,74.82993197278911,74.0,13700000.0,1.0,1,2,2,69.5,73.75,13.8,63.75,72.14285714285714,57.83333333333334,63.0,80.0,66.0
1783,Bernardo,23,Brazil,75,80,Brighton & Hove Albion,7500000.0,33000.0,1.0,3.0,3.0,1.0,LB,"Jul 5, 2018",2022,185.42,76.19047619047619,74.0,14800000.0,1.0,5,2,2,66.5,77.25,13.2,59.25,70.14285714285714,48.33333333333334,53.5,75.5,64.0
1811,G. Konan,22,Ivory Coast,75,81,Stade de Reims,7500000.0,14000.0,1.0,3.0,3.0,2.0,LB,"Jul 1, 2018",2022,175.26,71.20181405895691,70.0,16500000.0,1.0,6,3,2,77.0,70.5,7.4,66.0,75.42857142857143,48.66666666666666,68.5,82.0,60.0
1813,P. Capelle,31,France,75,75,Angers SCO,4400000.0,20000.0,1.0,4.0,3.0,1.0,LB,"Jul 1, 2015",2019,180.34,73.01587301587301,71.0,8700000.0,1.0,0,3,2,76.0,69.5,12.4,75.75,71.14285714285714,72.5,75.0,74.5,55.0
1837,M. Ostrzolek,28,Germany,75,75,Hannover 96,5500000.0,29000.0,2.0,3.0,3.0,2.0,LB,"Jul 1, 2017",2020,177.8,72.10884353741497,74.0,9900000.0,1.0,0,2,2,74.5,73.25,11.4,65.25,72.57142857142857,52.0,59.0,76.0,60.0
1888,Yuri Ribeiro,21,Portugal,75,81,SL Benfica,7500000.0,8000.0,1.0,3.0,3.0,2.0,LB,"Jan 1, 2017",2021,177.8,73.92290249433107,65.0,16500000.0,1.0,6,3,2,75.0,71.5,11.4,66.5,74.57142857142857,52.66666666666666,69.0,77.5,67.0
1900,Tiago Pinto,30,Portugal,75,75,MKE Ankaragücü,4800000.0,19000.0,1.0,2.0,3.0,1.0,LB,"Jul 16, 2018",2021,177.8,69.84126984126982,63.0,9600000.0,1.0,0,3,2,75.5,70.75,11.6,66.5,75.57142857142857,64.16666666666667,68.0,82.5,59.0
1908,C. Daniels,31,England,75,75,Bournemouth,4400000.0,49000.0,1.0,3.0,3.0,2.0,LB,"Jan 1, 2012",2020,177.8,74.82993197278911,64.0,8300000.000000001,1.0,0,3,2,74.0,74.25,11.2,67.75,71.85714285714286,66.0,71.0,71.5,67.0
1909,K. Stafylidis,24,Greece,75,79,FC Augsburg,7000000.0,18000.0,1.0,3.0,3.0,2.0,LB,"Aug 20, 2015",2019,177.8,77.09750566893423,85.0,12400000.0,1.0,4,3,2,73.5,74.25,11.4,73.0,71.42857142857143,70.83333333333333,41.0,77.5,51.0
1918,E. Mas,29,Argentina,75,75,Boca Juniors,5000000.0,21000.0,1.0,2.0,3.0,2.0,LB,"Jan 4, 2018",2021,180.34,81.17913832199547,76.0,7000000.0,1.0,0,3,2,72.5,72.75,11.8,65.25,74.42857142857143,60.33333333333334,70.5,78.5,72.0
1919,Nuno Pinto,31,Portugal,75,75,Vitória de Setúbal,4400000.0,7000.0,1.0,3.0,3.0,2.0,LB,"Jul 3, 2015",2020,172.72,64.85260770975057,69.0,9200000.0,1.0,0,2,2,73.0,72.75,11.2,65.25,73.42857142857143,63.33333333333334,63.0,74.5,56.0
1931,J. Alonso,25,Paraguay,75,80,RC Celta,7500000.0,25000.0,1.0,3.0,2.0,2.0,LB,,"Jun 30, 2019",182.88,82.08616780045352,79.0,,1.0,5,2,2,65.5,72.5,11.4,60.25,71.57142857142857,48.0,55.5,69.0,73.0
1943,C. Günter,25,Germany,75,76,SC Freiburg,6500000.0,20000.0,2.0,2.0,3.0,3.0,LB,"Jul 1, 2012",2022,182.88,82.99319727891157,83.0,12200000.0,1.0,1,3,2,70.0,72.5,11.0,60.75,68.85714285714286,56.66666666666666,55.0,80.0,57.0
1970,R. Bensebaini,23,Algeria,75,79,Stade Rennais FC,7000000.0,23000.0,2.0,3.0,3.0,1.0,LB,"Jul 13, 2016",2020,185.42,74.82993197278911,83.0,13800000.0,1.0,4,2,2,70.5,74.25,10.8,63.0,71.57142857142857,46.5,60.0,68.5,74.0
1977,S. Ward,32,Republic of Ireland,75,75,Burnley,3700000.0,42000.0,2.0,5.0,3.0,2.0,LB,"Aug 15, 2014",2019,185.42,79.81859410430839,80.0,7000000.0,1.0,0,3,3,72.0,76.0,12.4,70.0,71.28571428571429,61.16666666666666,62.0,61.5,73.0
1980,Lafortiscinho,26,Brazil,75,75,Botafogo,5500000.0,20000.0,1.0,3.0,3.0,2.0,LB,"Jan 1, 2018",2021,177.8,74.82993197278911,75.0,10500000.0,1.0,0,3,2,71.5,74.0,10.4,67.75,71.71428571428571,60.0,57.5,82.0,72.0
2059,B. Douglas,28,Scotland,75,75,Leeds United,5500000.0,38000.0,1.0,3.0,3.0,2.0,LB,"Jul 28, 2018",2021,177.8,69.84126984126982,71.0,10500000.0,1.0,0,3,2,68.5,70.75,11.4,68.25,71.57142857142857,72.33333333333333,70.0,76.0,62.0
2065,B. Jokič,32,Slovenia,75,75,,0.0,0.0,1.0,3.0,2.0,3.0,LB,,,175.26,77.09750566893423,81.0,,1.0,0,2,2,68.0,71.75,13.4,68.75,75.0,58.66666666666666,57.5,79.0,65.0
2085,M. Pasqual,36,Italy,74,74,Empoli,650000.0,9000.0,2.0,2.0,3.0,2.0,LB,"May 31, 2016",2022,177.8,71.20181405895691,66.0,1200000.0,1.0,0,2,2,74.5,71.75,7.4,75.75,73.14285714285714,64.66666666666667,68.0,68.0,60.0
2113,J. Silva,24,Argentina,74,79,CD Leganés,6500000.0,9000.0,1.0,3.0,3.0,1.0,LB,,"Jun 30, 2019",180.34,74.82993197278911,82.0,,1.0,5,3,2,72.5,72.75,10.6,67.0,70.71428571428571,65.16666666666667,63.0,77.0,55.0
2114,Manquillo,24,Spain,74,78,Newcastle United,6000000.0,30000.0,1.0,3.0,3.0,1.0,LB,"Jul 21, 2017",2020,177.8,76.19047619047619,67.0,11900000.0,0.0,4,3,2,72.5,72.0,12.0,60.75,68.14285714285714,51.5,54.0,74.5,64.0
2125,M. Casco,30,Argentina,74,74,River Plate,4100000.0,18000.0,1.0,4.0,3.0,2.0,LB,"Sep 9, 2015",2020,170.18,68.93424036281178,76.0,5700000.0,0.0,0,3,2,73.0,68.75,10.8,56.5,77.57142857142857,61.83333333333334,68.0,85.5,62.0
2141,J. Pivarić,29,Croatia,74,74,Dynamo Kyiv,4300000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Aug 8, 2017",2020,175.26,68.93424036281178,55.0,8900000.0,1.0,0,3,2,71.5,71.75,11.4,62.75,69.28571428571429,65.0,59.0,76.5,44.0
2152,Enaldo Praz,30,Brazil,74,74,Grêmio,4100000.0,22000.0,1.0,3.0,2.0,2.0,LB,"Jan 1, 2018",2021,177.8,73.01587301587301,79.0,7300000.0,1.0,0,2,2,65.0,74.0,8.6,63.25,68.0,49.0,60.5,72.0,68.0
2159,G. Cunningham,27,Republic of Ireland,74,75,Cardiff City,5000000.0,35000.0,1.0,3.0,3.0,2.0,LB,"Jun 13, 2018",2021,182.88,69.84126984126982,82.0,10400000.0,1.0,1,2,3,69.5,72.0,11.8,58.5,72.42857142857143,52.66666666666666,57.5,76.0,70.0
2166,K. Lawrence,25,Jamaica,74,77,New York Red Bulls,6000000.0,7000.0,1.0,3.0,3.0,2.0,LB,"Mar 16, 2015",2021,177.8,73.01587301587301,76.0,9500000.0,1.0,3,2,2,68.5,71.5,10.4,55.5,74.28571428571429,50.66666666666666,53.5,88.5,64.0
2176,Y. Nagatomo,31,Japan,74,74,Galatasaray SK,3700000.0,40000.0,2.0,5.0,3.0,2.0,LB,"Jul 1, 2018",2020,170.18,68.02721088435375,67.0,7000000.0,0.0,0,3,3,66.5,73.0,12.2,63.0,75.85714285714286,49.0,63.0,82.0,57.0
2214,Lato,20,Spain,74,83,Valencia CF,7500000.0,18000.0,1.0,3.0,3.0,2.0,LB,"Jul 1, 2015",2021,170.18,63.94557823129252,67.0,17300000.0,1.0,9,3,2,71.5,71.25,9.6,69.0,66.28571428571429,52.83333333333334,66.0,80.5,68.0
2235,Dídac Vilà,29,Spain,74,74,RCD Espanyol,4300000.0,22000.0,1.0,3.0,3.0,2.0,LB,"Aug 30, 2017",2020,185.42,73.92290249433107,78.0,8900000.0,1.0,0,3,2,72.5,73.25,8.8,63.5,68.0,51.16666666666666,62.5,72.0,69.0
2237,Jorge,22,Brazil,74,80,FC Porto,6500000.0,38000.0,1.0,3.0,3.0,1.0,LB,,"Jun 30, 2019",182.88,59.86394557823129,59.0,,1.0,6,3,2,74.0,71.5,9.6,69.5,67.85714285714286,53.66666666666666,65.0,79.0,53.0
2240,B. Bereszyński,25,Poland,74,77,Sampdoria,6000000.0,25000.0,1.0,3.0,3.0,2.0,LB,"Jan 4, 2017",2023,182.88,77.09750566893423,74.0,10700000.0,0.0,3,3,2,69.0,70.75,11.0,64.0,72.28571428571429,55.66666666666666,60.0,86.0,60.0
2273,G. Bong,30,Cameroon,74,74,Brighton & Hove Albion,4100000.0,35000.0,1.0,3.0,3.0,1.0,LB,"Jul 2, 2015",2019,187.96,73.92290249433107,70.0,7700000.0,1.0,0,3,3,71.0,76.75,11.4,58.5,69.0,46.5,64.0,65.5,60.0
2274,N. Hult,28,Sweden,74,74,AEK Athens,4400000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Jan 31, 2018",2020,172.72,66.21315192743764,72.0,9800000.0,1.0,0,3,3,73.0,69.0,11.8,67.75,75.0,58.0,66.0,84.0,52.0
2299,J. Dueñas,29,Mexico,74,74,Tigres U.A.N.L.,5500000.0,44000.0,1.0,4.0,3.0,2.0,LB,"Jan 1, 2011",2021,175.26,73.01587301587301,81.0,8800000.0,0.0,0,3,3,72.5,69.0,10.0,70.0,76.28571428571429,66.66666666666667,72.0,76.5,68.0
2337,A. Masina,24,Italy,74,79,Watford,6500000.0,33000.0,1.0,3.0,3.0,2.0,LB,"Jul 2, 2018",2023,190.5,87.07482993197279,66.0,12800000.0,1.0,5,2,2,68.5,72.0,10.8,63.0,67.57142857142857,42.66666666666666,58.0,69.0,70.0
2339,J. Beausejour,34,Chile,74,74,Universidad de Chile,1600000.0,11000.0,2.0,2.0,3.0,3.0,LB,"Jul 19, 2016",2019,177.8,82.99319727891157,80.0,2200000.0,1.0,0,3,3,72.5,71.25,11.0,66.0,75.71428571428571,67.66666666666667,71.5,82.0,64.0
2345,E. Pieters,29,Netherlands,74,74,Stoke City,4300000.0,35000.0,2.0,3.0,3.0,2.0,LB,"Jul 1, 2013",2020,182.88,83.90022675736961,88.0,8100000.0,1.0,0,2,3,70.5,75.0,12.2,59.5,70.57142857142857,50.66666666666666,64.5,67.0,74.0
2346,Luisinho,33,Portugal,74,74,SD Huesca,2200000.0,19000.0,1.0,3.0,3.0,1.0,LB,"Jul 2, 2018",2021,170.18,62.13151927437642,83.0,4800000.0,1.0,0,3,2,72.5,73.5,9.8,66.0,64.85714285714286,56.33333333333334,65.0,69.5,68.0
2349,Kévin Rodrigues,24,Portugal,74,79,Real Sociedad,6500000.0,18000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2015",2020,170.18,69.84126984126982,55.0,14100000.0,1.0,5,2,2,64.5,72.25,13.4,65.75,68.28571428571429,52.66666666666666,51.5,74.0,73.0
2376,Arana,21,Brazil,74,82,Sevilla FC,7000000.0,10000.0,1.0,2.0,3.0,2.0,LB,"Jan 1, 2018",2022,175.26,68.02721088435375,69.0,16100000.000000002,1.0,8,3,2,73.5,69.5,13.6,66.5,69.28571428571429,59.66666666666666,60.0,77.5,61.0
2389,J. Brenet,24,Netherlands,74,77,TSG 1899 Hoffenheim,6000000.0,22000.0,1.0,3.0,3.0,1.0,LB,"Jul 1, 2018",2022,180.34,73.92290249433107,71.0,10700000.0,0.0,3,3,2,71.0,70.75,11.8,58.25,68.14285714285714,35.666666666666664,57.0,87.0,66.0
2403,Ruben Lima,28,Portugal,74,74,Moreirense FC,4400000.0,6000.0,1.0,2.0,3.0,1.0,LB,"Jul 1, 2017",2019,177.8,68.93424036281178,72.0,9300000.0,1.0,0,2,2,68.5,72.25,10.4,64.0,74.42857142857143,56.33333333333334,64.5,73.5,61.0
2441,A. Oyongo,27,Cameroon,74,75,Montpellier HSC,5000000.0,20000.0,1.0,2.0,3.0,1.0,LB,"Jan 2, 2018",2022,175.26,68.02721088435375,69.0,10400000.0,1.0,1,3,2,73.0,68.75,9.8,61.25,74.85714285714286,62.66666666666666,68.0,86.0,42.0
2444,A. Behich,27,Australia,74,75,PSV,5000000.0,13000.0,1.0,4.0,3.0,2.0,LB,"Aug 31, 2018",2022,170.18,63.03854875283447,79.0,7400000.0,1.0,1,3,2,73.0,70.75,13.0,69.0,72.57142857142857,62.16666666666666,56.5,83.5,54.0
2459,Pedro Rebocho,23,Portugal,74,82,En Avant de Guingamp,7000000.0,16000.0,1.0,2.0,3.0,3.0,LB,"Jul 1, 2017",2022,170.18,73.92290249433107,67.0,15400000.0,1.0,8,2,2,75.0,72.25,7.6,67.75,73.28571428571429,63.33333333333334,56.0,74.0,64.0
2460,I. Strinić,30,Croatia,74,74,Milan,4100000.0,56000.0,2.0,4.0,3.0,1.0,LB,"Jul 2, 2018",2021,185.42,78.0045351473923,72.0,6900000.0,1.0,0,2,2,72.0,75.5,11.0,65.5,70.71428571428571,59.0,62.0,68.0,60.0
2485,Padilhisco,26,Brazil,74,74,Bahia,4800000.0,12000.0,1.0,3.0,4.0,2.0,LB,"Jan 1, 2018",2021,182.88,82.08616780045352,45.0,9100000.0,1.0,0,2,2,76.5,70.5,10.4,63.25,70.28571428571429,59.33333333333334,51.0,82.5,62.0
2497,Sequeira,27,Portugal,74,74,SC Braga,4600000.0,12000.0,1.0,3.0,3.0,2.0,LB,"Jul 1, 2017",2021,182.88,78.91156462585032,66.0,9300000.0,1.0,0,2,2,70.0,74.0,10.4,63.75,68.14285714285714,66.0,50.5,68.5,59.0
2505,Álex Moreno,25,Spain,74,79,Rayo Vallecano,6000000.0,15000.0,1.0,3.0,3.0,1.0,LB,"Jul 16, 2014",2021,177.8,68.02721088435375,49.0,13700000.0,1.0,5,3,2,76.0,70.5,10.8,68.25,68.71428571428571,63.0,66.5,77.5,70.0
2515,R. Haps,25,Netherlands,74,77,Feyenoord,6000000.0,11000.0,1.0,3.0,3.0,2.0,LB,"Jul 18, 2017",2022,175.26,66.21315192743764,75.0,8900000.0,1.0,3,3,2,73.5,71.0,11.0,62.0,74.14285714285714,54.66666666666666,62.5,87.5,55.0
2522,A. Baba,23,Ghana,74,79,FC Schalke 04,6500000.0,56000.0,2.0,2.0,3.0,1.0,LB,,"Jun 30, 2019",177.8,69.84126984126982,73.0,,1.0,5,3,2,75.0,72.25,10.0,64.0,71.71428571428571,47.66666666666666,59.0,78.5,67.0
2526,M. Le Marchand,28,France,74,74,Fulham,4400000.0,43000.0,2.0,3.0,2.0,1.0,LB,"Jul 12, 2018",2022,185.42,78.0045351473923,76.0,8400000.0,1.0,0,2,3,66.5,73.5,12.6,63.25,71.57142857142857,40.833333333333336,45.0,69.0,73.0
2528,Nacho,29,Spain,74,74,Real Valladolid CF,4300000.0,17000.0,1.0,3.0,3.0,2.0,LB,"Jul 6, 2017",2022,175.26,76.19047619047619,75.0,9400000.0,1.0,0,3,2,67.5,72.5,11.6,62.25,75.57142857142857,57.83333333333334,56.0,84.0,59.0
2530,C. Taylor,24,England,74,78,Burnley,6000000.0,33000.0,1.0,2.0,3.0,2.0,LB,"Jul 6, 2017",2021,185.42,69.84126984126982,74.0,11900000.0,1.0,4,3,2,72.5,73.0,10.8,64.0,71.42857142857143,57.66666666666666,64.0,71.5,70.0
2544,J. Sánchez Miño,28,Argentina,74,74,Independiente,4400000.0,18000.0,1.0,2.0,4.0,2.0,LB,"Jul 28, 2016",2020,177.8,78.0045351473923,71.0,6200000.0,1.0,0,3,2,76.0,70.25,11.8,73.0,70.71428571428571,73.16666666666667,75.0,73.0,64.0
2565,De la Bella,32,Spain,74,74,UD Las Palmas,3100000.0,10000.0,1.0,2.0,3.0,2.0,LB,"Aug 27, 2018",2020,182.88,78.91156462585032,70.0,5000000.0,1.0,0,3,2,70.5,74.25,10.4,65.5,66.28571428571429,55.16666666666666,58.5,62.5,76.0
2573,J. Bryan,24,England,74,78,Fulham,6000000.0,35000.0,1.0,4.0,3.0,2.0,LB,"Aug 9, 2018",2022,170.18,72.10884353741497,64.0,11900000.0,1.0,4,3,2,69.5,71.75,12.8,60.5,79.28571428571429,64.33333333333333,65.5,84.0,68.0
2575,Ailton,23,Brazil,74,79,SC Braga,6500000.0,22000.0,1.0,2.0,3.0,2.0,LB,,"Jun 30, 2019",180.34,69.84126984126982,85.0,,1.0,5,3,2,74.5,71.5,9.8,62.5,72.42857142857143,62.66666666666666,62.0,85.0,64.0
2579,Djavan,30,Brazil,74,74,GD Chaves,4100000.0,9000.0,1.0,3.0,2.0,2.0,LB,"Aug 31, 2017",2019,182.88,76.19047619047619,74.0,8500000.0,1.0,0,3,2,74.5,70.75,8.6,57.25,72.57142857142857,50.0,64.0,75.0,64.0
2581,Luna,27,Spain,74,75,Levante UD,5000000.0,19000.0,1.0,3.0,3.0,2.0,LB,"Jul 1, 2017",2021,177.8,68.02721088435375,82.0,10900000.0,1.0,1,3,2,70.5,73.25,9.2,68.5,70.28571428571429,56.5,66.0,71.5,64.0
2582,F. Ricca,23,Uruguay,74,80,Málaga CF,6500000.0,8000.0,1.0,3.0,2.0,2.0,LB,"Feb 1, 2016",2020,177.8,73.01587301587301,81.0,11700000.0,1.0,6,3,2,60.5,74.25,9.6,55.5,64.28571428571429,38.16666666666666,42.5,69.5,69.0
2627,D. Pérez,29,Argentina,73,73,Colo-Colo,3000000.0,7000.0,1.0,3.0,3.0,2.0,LB,"Jul 10, 2018",2019,167.64,66.21315192743764,75.0,4200000.0,1.0,0,2,2,68.0,71.0,13.0,57.25,73.71428571428571,56.33333333333334,56.0,80.0,60.0
2643,T. Leibold,24,Germany,73,76,1. FC Nürnberg,4200000.0,15000.0,1.0,2.0,3.0,2.0,LB,"Jul 1, 2015",2021,175.26,72.10884353741497,75.0,7800000.0,1.0,3,3,2,71.5,70.5,11.8,62.25,75.57142857142857,59.66666666666666,67.0,85.5,54.0
2658,C. Löwe,29,Germany,73,73,Huddersfield Town,3000000.0,34000.0,1.0,2.0,3.0,1.0,LB,"Jul 1, 2016",2019,175.26,68.02721088435375,67.0,5700000.0,1.0,0,2,2,69.0,72.0,10.8,65.0,72.14285714285714,66.5,63.5,72.0,58.0
2678,N. Gießelmann,26,Germany,73,74,Fortuna Düsseldorf,3800000.0,21000.0,1.0,2.0,3.0,2.0,LB,"Jul 1, 2017",2020,182.88,74.82993197278911,72.0,7100000.0,1.0,1,2,2,67.5,70.0,10.8,66.25,72.71428571428571,60.16666666666666,58.0,77.0,66.0
2719,F. Novák,28,Czech Republic,73,73,Trabzonspor,3200000.0,23000.0,1.0,3.0,3.0,2.0,LB,"Jan 18, 2018",2020,182.88,78.0045351473923,71.0,6300000.0,1.0,0,3,2,69.0,70.0,10.0,66.25,73.14285714285714,59.16666666666666,67.0,79.0,70.0
2727,O. Opazo,27,Chile,73,73,Colo-Colo,4200000.0,8000.0,1.0,5.0,3.0,2.0,LB,"Jun 19, 2017",2020,170.18,72.10884353741497,73.0,5900000.0,0.0,0,3,3,71.5,69.0,10.0,67.0,74.0,63.66666666666666,64.5,83.0,57.0
2730,J. Schlupp,25,Ghana,73,76,Crystal Palace,4100000.0,34000.0,1.0,2.0,3.0,3.0,LB,"Jan 13, 2017",2021,177.8,72.10884353741497,70.0,8199999.999999999,1.0,3,3,2,69.5,69.25,8.6,64.75,73.85714285714286,59.0,70.0,86.0,64.0
2734,Gabriel Silva,27,Brazil,73,74,AS Saint-Étienne,3700000.0,22000.0,1.0,2.0,3.0,2.0,LB,"Aug 9, 2017",2020,177.8,74.82993197278911,70.0,7300000.0,1.0,1,3,2,71.0,70.5,8.6,70.25,70.71428571428571,62.16666666666666,64.5,76.0,53.0
2748,G. Bussmann,27,France,73,73,1. FSV Mainz 05,3300000.0,20000.0,1.0,2.0,2.0,2.0,LB,"Aug 30, 2015",2019,182.88,78.91156462585032,76.0,5900000.0,1.0,0,2,2,63.5,75.25,12.6,57.75,69.42857142857143,56.33333333333334,49.5,67.5,76.0
2767,L. Baal,32,France,73,73,Stade Rennais FC,2200000.0,22000.0,2.0,3.0,2.0,2.0,LB,"Jul 1, 2015",2019,175.26,74.82993197278911,75.0,4200000.0,1.0,0,3,2,65.5,71.75,13.0,67.25,70.42857142857143,53.5,46.5,72.0,67.0
2786,E. Mena,29,Chile,73,73,Racing Club,3000000.0,16000.0,2.0,3.0,3.0,2.0,LB,"Aug 8, 2018",2022,172.72,73.92290249433107,74.0,4500000.0,1.0,0,2,2,69.0,71.25,11.4,61.5,72.42857142857143,51.66666666666666,63.5,74.0,50.0
2814,J. Bořil,27,Czech Republic,73,74,SK Slavia Praha,3700000.0,1000.0,1.0,4.0,3.0,3.0,LB,"Jan 4, 2016",2021,175.26,74.82993197278911,82.0,8400000.0,0.0,1,3,3,66.0,70.25,10.2,58.75,73.71428571428571,49.5,58.5,75.0,68.0
2824,Raul García,29,Spain,73,73,CD Leganés,3000000.0,22000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2017",2019,175.26,73.92290249433107,74.0,6300000.0,1.0,0,3,2,66.0,70.25,10.8,67.5,74.71428571428571,67.66666666666667,63.5,70.5,61.0
2835,Samir,23,Brazil,73,77,Udinese,4400000.0,17000.0,1.0,2.0,2.0,2.0,LB,"Jun 30, 2016",2021,187.96,79.81859410430839,78.0,8300000.000000001,1.0,4,2,3,60.0,74.25,12.2,52.75,60.28571428571429,35.5,38.5,67.0,68.0
2838,F. Barba,24,Italy,73,79,Chievo Verona,4700000.0,11000.0,1.0,2.0,2.0,1.0,LB,"Aug 14, 2018",2022,185.42,77.09750566893423,72.0,8900000.0,1.0,6,1,2,53.5,74.5,10.2,46.5,65.85714285714286,32.166666666666664,28.0,69.0,73.0
2844,A. Büttner,29,Netherlands,73,73,Vitesse,3000000.0,12000.0,1.0,3.0,3.0,2.0,LB,"Jan 16, 2017",2019,175.26,74.82993197278911,79.0,4500000.0,1.0,0,3,2,73.5,70.0,11.4,70.75,70.71428571428571,73.16666666666667,69.5,75.5,65.0
2854,A. Ulmer,32,Austria,73,73,FC Red Bull Salzburg,2200000.0,25000.0,1.0,3.0,3.0,2.0,LB,"Jan 28, 2009",2019,175.26,68.93424036281178,67.0,3300000.0,1.0,0,3,2,68.0,69.75,1.0,70.0,71.14285714285714,61.33333333333334,69.0,69.0,59.0
2858,J. Stryger Larsen,27,Denmark,73,75,Udinese,3900000.0,19000.0,1.0,3.0,3.0,2.0,LB,"Aug 25, 2017",2022,182.88,82.08616780045352,74.0,7300000.0,0.0,2,3,3,69.0,73.5,8.6,64.0,73.42857142857143,55.66666666666666,57.0,78.5,60.0
