,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
1087,S. Brown,33,Scotland,77,77,Celtic,3600000.0,47000.0,2.0,3.0,3.0,3.0,CDM,"May 29, 2007",2019,175.26,79.81859410430839,90.0,6500000.0,0.0,0,2,3,71.0,74.75,11.4,61.75,79.28571428571429,55.83333333333334,55.0,67.0,50.0
1089,P. Skjelbred,31,Norway,77,77,Hertha BSC,6000000.0,26000.0,2.0,3.0,3.0,1.0,CDM,"Sep 1, 2014",2019,175.26,73.92290249433107,79.0,10200000.0,0.0,0,3,3,77.0,75.0,8.8,64.0,76.28571428571429,54.5,65.0,60.5,52.0
1153,B. André,27,France,77,77,Stade Rennais FC,9000000.0,32000.0,2.0,3.0,3.0,2.0,CDM,"Jul 1, 2014",2022,180.34,76.19047619047619,75.0,17100000.0,0.0,0,2,3,75.5,74.0,10.8,71.75,77.14285714285714,62.5,73.0,70.5,74.0
1181,D. Kohr,24,Germany,77,81,Bayer 04 Leverkusen,10000000.0,43000.0,2.0,3.0,3.0,2.0,CDM,"Jul 1, 2017",2021,185.42,81.17913832199547,90.0,17800000.0,0.0,4,2,2,73.5,75.75,8.6,58.0,74.0,54.0,57.5,67.5,72.0
1187,Otávio,24,Brazil,77,82,FC Girondins de Bordeaux,10000000.0,32000.0,2.0,3.0,3.0,2.0,CDM,"Aug 8, 2017",2021,175.26,73.01587301587301,80.0,19800000.0,0.0,5,2,3,70.5,79.25,10.8,63.25,73.57142857142857,51.0,56.0,67.0,64.0
1197,G. Escalante,25,Argentina,77,82,SD Eibar,10000000.0,21000.0,1.0,3.0,3.0,2.0,CDM,"Jan 11, 2016",2020,182.88,74.82993197278911,85.0,21800000.0,0.0,5,2,3,69.5,77.0,10.4,67.0,73.57142857142857,62.0,66.0,71.5,58.0
1200,D. Zurutuza,31,France,76,76,Real Sociedad,6500000.0,26000.0,1.0,5.0,4.0,1.0,CDM,"Nov 1, 2008",2019,185.42,78.91156462585032,72.0,13700000.0,0.0,0,2,2,77.5,70.75,11.2,68.75,65.0,67.16666666666667,74.5,61.0,65.0
1221,J. Sosa,33,Argentina,76,76,Trabzonspor,4500000.0,30000.0,2.0,4.0,4.0,1.0,CDM,"Jan 15, 2018",2020,177.8,71.20181405895691,69.0,9000000.0,0.0,0,2,2,82.0,61.25,10.8,77.25,69.28571428571429,76.5,76.0,69.5,50.0
1230,S. Rode,27,Germany,76,77,Borussia Dortmund,7500000.0,40000.0,2.0,3.0,3.0,2.0,CDM,"Jul 1, 2016",2020,177.8,74.82993197278911,83.0,13300000.0,0.0,1,3,3,71.5,77.75,9.8,66.75,72.85714285714286,58.16666666666666,70.0,66.5,66.0
1232,A. Nagy,23,Hungary,76,83,Bologna,9500000.0,24000.0,1.0,5.0,3.0,1.0,CDM,"Jul 14, 2016",2021,177.8,73.92290249433107,65.0,18100000.0,0.0,7,2,3,80.0,72.5,9.4,74.5,71.0,59.66666666666666,71.0,73.0,54.0
1233,Alfa Semedo,20,Guinea Bissau,76,85,SL Benfica,10500000.0,8000.0,1.0,4.0,3.0,1.0,CDM,"Jul 3, 2018",2023,187.96,82.08616780045352,81.0,23100000.0,0.0,9,3,2,71.0,72.75,11.0,63.25,69.14285714285714,57.16666666666666,65.5,68.5,72.0
1244,P. Bargfrede,29,Germany,76,76,SV Werder Bremen,6000000.0,25000.0,2.0,3.0,3.0,2.0,CDM,"Jul 1, 2008",2022,175.26,71.20181405895691,86.0,10200000.0,0.0,0,2,2,69.0,77.5,10.8,67.0,71.42857142857143,59.16666666666666,65.0,57.5,59.0
1249,M. Díaz,31,Chile,76,76,Racing Club,5000000.0,19000.0,2.0,3.0,3.0,2.0,CDM,"Aug 8, 2018",2021,165.1,63.03854875283447,80.0,7500000.0,0.0,0,2,3,72.5,71.25,2.0,75.0,77.28571428571429,74.5,68.0,57.0,63.0
1259,R. Freuler,26,Switzerland,76,77,Atalanta,9000000.0,26000.0,2.0,3.0,3.0,2.0,CDM,"Jan 20, 2016",2019,180.34,77.09750566893423,60.0,16000000.0,0.0,1,2,2,74.5,72.0,11.2,72.5,69.42857142857143,65.83333333333333,75.0,69.0,41.0
1283,David Seijalbo,34,Brazil,76,76,Cruzeiro,2300000.0,25000.0,1.0,2.0,2.0,3.0,CDM,"Jan 1, 2018",2021,175.26,76.19047619047619,83.0,4400000.0,1.0,0,2,3,60.0,74.0,10.8,63.5,80.14285714285714,54.16666666666666,44.0,64.0,60.0
1305,O. Selnæs,23,Norway,76,80,AS Saint-Étienne,8500000.0,24000.0,1.0,3.0,3.0,1.0,CDM,"Jan 29, 2016",2020,187.96,77.09750566893423,71.0,16800000.0,1.0,4,1,2,74.0,72.0,11.0,70.25,68.71428571428571,62.16666666666666,65.5,66.5,63.0
1314,N. Chalobah,23,England,76,81,Watford,8500000.0,38000.0,1.0,3.0,3.0,1.0,CDM,"Jul 13, 2017",2022,185.42,76.19047619047619,74.0,16800000.0,0.0,5,2,2,76.0,73.25,10.4,67.0,69.71428571428571,55.83333333333334,69.0,65.5,71.0
1320,M. de Roon,27,Netherlands,76,76,Atalanta,8000000.0,26000.0,2.0,3.0,3.0,2.0,CDM,"Aug 11, 2017",2022,185.42,76.19047619047619,79.0,13600000.0,0.0,0,2,2,71.0,78.5,12.0,69.0,75.85714285714286,60.33333333333334,70.5,68.0,70.0
1341,N. Vukčević,26,Montenegro,76,79,Levante UD,8000000.0,21000.0,1.0,3.0,3.0,2.0,CDM,"Aug 9, 2018",2022,182.88,76.19047619047619,85.0,17400000.0,1.0,3,2,3,72.5,75.0,13.4,61.75,72.57142857142857,56.83333333333334,63.5,60.0,68.0
1348,F. Guarín,32,Colombia,76,76,Shanghai Greenland Shenhua FC,6000000.0,16000.0,3.0,4.0,4.0,3.0,CDM,"Jan 27, 2016",2019,182.88,79.81859410430839,77.0,12900000.0,0.0,0,3,2,76.5,63.5,13.2,71.75,75.28571428571429,79.16666666666667,72.5,65.5,63.0
1361,A. Samaris,29,Greece,76,76,SL Benfica,6000000.0,12000.0,2.0,3.0,2.0,1.0,CDM,"Aug 22, 2014",2019,187.96,83.90022675736961,92.0,12000000.0,0.0,0,2,3,72.5,75.75,9.8,65.75,67.14285714285714,68.83333333333333,65.5,58.5,76.0
1369,Emilio Piodão,26,Brazil,76,76,Bahia,6500000.0,13000.0,1.0,2.0,2.0,2.0,CDM,"Jan 1, 2018",2021,177.8,78.0045351473923,81.0,12400000.0,0.0,0,2,2,70.0,73.5,12.6,67.5,75.57142857142857,65.66666666666667,63.0,74.5,68.0
1380,Thiago Mendes,26,Brazil,76,79,LOSC Lille,8000000.0,28000.0,1.0,3.0,4.0,2.0,CDM,"Jul 8, 2017",2022,177.8,79.81859410430839,77.0,16600000.000000002,0.0,3,3,2,75.5,73.25,11.2,69.75,74.42857142857143,70.16666666666667,72.5,78.0,59.0
1382,T. Monconduit,27,France,76,78,Amiens SC,7500000.0,18000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2015",2021,182.88,82.99319727891157,75.0,15600000.0,0.0,2,2,2,70.5,75.5,12.2,61.75,71.42857142857143,57.66666666666666,66.0,65.5,68.0
1412,J. Allen,28,Wales,76,76,Stoke City,7500000.0,44000.0,2.0,3.0,3.0,1.0,CDM,"Jul 26, 2016",2022,167.64,62.13151927437642,81.0,14300000.0,0.0,0,3,3,74.5,74.75,9.8,69.0,81.57142857142857,63.33333333333334,71.0,69.5,52.0
1430,W. Vainqueur,29,France,76,76,Antalyaspor,6000000.0,18000.0,2.0,3.0,3.0,2.0,CDM,"Sep 4, 2017",2020,177.8,73.01587301587301,80.0,12000000.0,0.0,0,2,2,72.0,73.75,12.2,66.25,75.71428571428571,52.66666666666666,60.0,69.5,62.0
1445,Maurício,29,Brazil,76,76,PAOK,6000000.0,1000.0,1.0,4.0,3.0,1.0,CDM,"Aug 31, 2017",2020,180.34,78.0045351473923,70.0,12600000.0,0.0,0,3,2,77.0,73.0,10.8,72.75,73.57142857142857,73.33333333333333,74.0,74.5,66.0
1450,Marc Roca,21,Spain,76,87,RCD Espanyol,11500000.0,17000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2015",2022,182.88,73.92290249433107,69.0,26500000.0,1.0,11,2,3,73.5,75.5,10.4,66.25,67.85714285714286,56.66666666666666,66.5,60.0,42.0
1476,P. Schwegler,31,Switzerland,76,76,Hannover 96,5000000.0,29000.0,2.0,4.0,3.0,2.0,CDM,"Jul 1, 2017",2020,177.8,73.92290249433107,65.0,9000000.0,0.0,0,2,2,74.5,75.75,11.2,73.5,72.85714285714286,69.16666666666667,73.5,40.5,68.0
1488,Mosquera,30,Spain,76,76,Deportivo de La Coruña,5500000.0,10000.0,2.0,3.0,3.0,1.0,CDM,"Jul 27, 2015",2021,182.88,76.19047619047619,76.0,8800000.0,1.0,0,2,2,70.5,73.0,11.4,65.75,70.42857142857143,63.5,72.5,49.5,65.0
1503,A. N'Diaye,28,Senegal,76,77,Málaga CF,7000000.0,28000.0,1.0,3.0,3.0,3.0,CDM,,"Jun 30, 2019",187.96,89.79591836734693,78.0,,0.0,1,2,2,71.0,73.5,11.2,63.0,68.71428571428571,51.66666666666666,64.5,70.5,58.0
1525,M. Topal,32,Turkey,76,76,Fenerbahçe SK,4400000.0,51000.0,2.0,5.0,3.0,2.0,CDM,"Jul 1, 2012",2020,187.96,82.08616780045352,66.0,8400000.0,0.0,0,2,2,68.5,77.5,12.0,61.75,73.57142857142857,64.5,57.0,60.0,70.0
1535,J. Aholou,24,Ivory Coast,76,83,AS Monaco,9500000.0,44000.0,1.0,3.0,3.0,2.0,CDM,"Jul 24, 2018",2023,187.96,73.92290249433107,76.0,20000000.0,1.0,7,3,2,75.0,77.75,9.8,61.75,67.0,58.33333333333334,59.0,74.0,64.0
1540,M. Bradley,30,United States,76,76,Toronto FC,5500000.0,8000.0,2.0,3.0,2.0,2.0,CDM,"Jan 10, 2014",2019,187.96,78.91156462585032,80.0,8300000.000000001,0.0,0,2,3,75.0,70.0,13.8,75.75,71.71428571428571,69.16666666666667,68.0,64.5,63.0
1546,N. Domingo,33,Argentina,76,76,Independiente,3100000.0,19000.0,1.0,3.0,3.0,2.0,CDM,"Jul 24, 2017",2020,175.26,69.84126984126982,73.0,4400000.0,0.0,0,1,3,70.5,74.5,12.4,67.0,72.71428571428571,60.5,62.0,56.5,58.0
1552,N. Domínguez,28,Argentina,76,77,Racing Club,7000000.0,12000.0,1.0,3.0,3.0,2.0,CDM,,"Dec 31, 2018",182.88,81.17913832199547,69.0,,0.0,1,2,2,70.5,74.0,13.4,62.5,69.85714285714286,60.33333333333334,66.0,58.5,68.0
1563,O. Alonso,32,Cuba,76,76,Seattle Sounders FC,4400000.0,8000.0,1.0,4.0,2.0,2.0,CDM,"Jan 1, 2009",2018,180.34,69.84126984126982,87.0,6600000.0,0.0,0,2,3,75.5,72.0,12.0,69.0,72.85714285714286,63.83333333333334,65.5,68.0,66.0
1597,Fran Rico,30,Spain,75,75,Granada CF,4900000.0,9000.0,1.0,3.0,3.0,2.0,CDM,"Aug 5, 2011",2020,177.8,68.02721088435375,80.0,7900000.0,0.0,0,2,2,71.5,69.25,10.2,69.5,68.14285714285714,72.66666666666667,64.0,52.5,62.0
1598,D. Tarasov,31,Russia,75,75,Lokomotiv Moscow,4500000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Jan 1, 2010",2019,193.04,83.90022675736961,86.0,9400000.0,0.0,0,2,2,71.0,74.25,11.4,60.75,68.71428571428571,52.33333333333334,62.0,59.0,78.0
1600,Alan Patrick,27,Brazil,75,75,Shakhtar Donetsk,7000000.0,1000.0,1.0,3.0,4.0,1.0,CDM,"Jul 1, 2011",2022,177.8,69.84126984126982,46.0,14700000.0,0.0,0,2,2,78.0,52.25,9.2,70.75,67.28571428571429,72.83333333333333,70.0,74.5,48.0
1602,Y. Gazinskiy,28,Russia,75,75,,0.0,0.0,1.0,4.0,3.0,2.0,CDM,,,182.88,74.82993197278911,76.0,,1.0,0,2,2,71.0,73.25,12.6,65.0,67.42857142857143,52.16666666666666,55.0,65.5,62.0
1603,Palhinha,22,Portugal,75,82,SC Braga,8000000.0,10000.0,1.0,4.0,2.0,2.0,CDM,,"Jun 30, 2020",190.5,82.08616780045352,78.0,,0.0,7,2,2,71.5,74.75,9.2,60.5,66.71428571428571,48.5,57.5,51.5,69.0
1605,R. Petrović,29,Serbia,75,75,Sporting CP,5000000.0,12000.0,1.0,2.0,2.0,1.0,CDM,"Jul 1, 2016",2020,193.04,78.0045351473923,77.0,10000000.0,0.0,0,2,2,67.5,73.5,11.2,58.5,61.42857142857143,49.0,61.0,43.0,67.0
1629,J. Hernández,29,Mexico,75,75,Pachuca,5000000.0,26000.0,1.0,3.0,3.0,2.0,CDM,"Jan 1, 2012",2021,170.18,78.0045351473923,84.0,8500000.0,0.0,0,2,3,70.0,71.25,10.0,70.0,74.85714285714286,65.83333333333333,64.5,69.5,56.0
1635,Idris,33,Senegal,75,75,Boavista FC,2700000.0,8000.0,1.0,2.0,2.0,2.0,CDM,"Jul 2, 2014",2020,187.96,79.81859410430839,89.0,5700000.0,0.0,0,2,3,65.5,73.75,11.2,57.0,69.28571428571429,52.5,56.5,52.5,75.0
1648,Jozabed,27,Spain,75,76,RC Celta,7500000.0,21000.0,1.0,3.0,3.0,1.0,CDM,"Jul 4, 2017",2021,180.34,67.12018140589569,58.0,16300000.0,0.0,1,2,2,73.5,61.0,9.6,66.25,67.71428571428571,66.66666666666667,79.5,64.0,64.0
1654,T. Arslan,27,Germany,75,76,Beşiktaş JK,6500000.0,38000.0,1.0,4.0,3.0,3.0,CDM,"Jan 27, 2015",2022,180.34,77.09750566893423,79.0,12800000.0,0.0,1,2,2,79.0,71.75,7.8,72.0,70.42857142857143,73.83333333333333,68.5,73.5,58.0
1667,E. Kalinski,31,Argentina,75,75,Club Atlético Banfield,5500000.0,21000.0,1.0,4.0,3.0,1.0,CDM,,"Jun 30, 2019",182.88,77.09750566893423,74.0,,0.0,0,2,3,74.0,69.25,10.0,66.25,75.14285714285714,54.66666666666666,71.5,68.0,72.0
1669,F. Frei,29,Switzerland,75,75,FC Basel 1893,5000000.0,24000.0,1.0,3.0,3.0,2.0,CDM,"Jan 1, 2018",2022,182.88,79.81859410430839,62.0,7500000.0,0.0,0,2,2,72.0,71.0,12.0,74.5,74.0,71.83333333333333,77.0,65.5,73.0
1671,V. Cáceres,33,Paraguay,75,75,,0.0,0.0,1.0,3.0,3.0,2.0,CDM,,,185.42,82.08616780045352,88.0,,0.0,0,2,3,69.0,75.0,12.4,69.0,70.14285714285714,65.66666666666667,68.5,62.0,74.0
1685,Gabrisco Aníbal,26,Brazil,75,75,Paraná,6000000.0,19000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2018",2021,182.88,77.09750566893423,82.0,11400000.0,0.0,0,2,3,65.5,74.0,13.4,63.25,72.57142857142857,62.16666666666666,60.5,69.0,72.0
1694,O. Pineda,22,Mexico,75,83,Guadalajara,9500000.0,30000.0,1.0,4.0,4.0,2.0,CDM,"Jan 1, 2016",2023,170.18,63.94557823129252,67.0,18100000.0,0.0,8,3,3,76.0,63.5,11.2,71.0,75.57142857142857,66.16666666666667,70.0,86.0,41.0
1699,A. Song,30,Cameroon,75,75,FC Sion,4900000.0,27000.0,3.0,3.0,3.0,2.0,CDM,"Aug 14, 2018",2020,185.42,73.92290249433107,82.0,7200000.0,0.0,0,2,2,73.5,73.25,11.6,64.5,69.0,54.83333333333334,64.5,66.5,68.0
1701,M. Agu,25,Nigeria,75,80,Vitória de Setúbal,7500000.0,11000.0,1.0,3.0,2.0,2.0,CDM,,"Jun 30, 2019",182.88,77.09750566893423,86.0,,0.0,5,2,3,67.0,75.75,13.0,57.25,72.0,43.66666666666666,40.0,66.5,65.0
1703,S. Cristóforo,24,Uruguay,75,79,Getafe CF,7500000.0,36000.0,2.0,3.0,3.0,2.0,CDM,,"Jun 30, 2019",175.26,68.02721088435375,76.0,,0.0,4,2,2,68.0,74.0,12.8,60.5,72.85714285714286,57.0,65.0,61.5,58.0
1715,A. Ring,27,Finland,75,78,New York City FC,6500000.0,8000.0,1.0,3.0,3.0,2.0,CDM,"Feb 1, 2017",2018,177.8,73.01587301587301,82.0,10200000.0,0.0,3,3,3,73.0,74.0,8.0,69.75,74.85714285714286,64.5,63.0,76.0,54.0
1724,A. Mejía,29,Colombia,75,75,Club León,5000000.0,26000.0,1.0,2.0,2.0,3.0,CDM,"Jul 28, 2016",2023,177.8,78.91156462585032,81.0,8500000.0,0.0,0,2,3,60.0,71.25,10.0,59.25,71.42857142857143,43.5,63.0,63.0,51.0
1732,R. Donk,32,Netherlands,75,75,Galatasaray SK,3800000.0,43000.0,1.0,2.0,3.0,2.0,CDM,"Jan 5, 2016",2019,193.04,79.81859410430839,74.0,7300000.0,0.0,0,2,3,74.0,72.5,11.6,61.5,70.42857142857143,56.83333333333334,70.0,57.5,75.0
1737,M. Fritzler,31,Argentina,75,75,Club Atlético Colón,4500000.0,13000.0,1.0,3.0,2.0,2.0,CDM,"Jul 19, 2017",2019,177.8,73.01587301587301,83.0,6700000.0,0.0,0,2,3,65.5,74.5,10.2,58.5,70.0,51.83333333333334,65.0,54.5,65.0
1742,Guilherme,27,Brazil,75,77,Olympiacos CFP,6500000.0,1000.0,1.0,4.0,3.0,2.0,CDM,"Aug 17, 2018",2021,177.8,76.19047619047619,79.0,14800000.0,0.0,2,3,2,69.0,73.25,10.0,68.25,72.14285714285714,63.83333333333334,68.5,61.5,63.0
1745,B. Zungu,25,South Africa,75,78,Amiens SC,7000000.0,16000.0,1.0,2.0,3.0,2.0,CDM,"Aug 31, 2017",2021,182.88,76.19047619047619,74.0,14500000.0,0.0,3,2,2,76.5,69.75,12.6,73.25,75.0,66.5,69.5,67.0,59.0
1756,G. İnler,34,Switzerland,75,75,Medipol Başakşehir FK,2000000.0,22000.0,3.0,4.0,2.0,2.0,CDM,"Jul 18, 2017",2020,182.88,79.81859410430839,77.0,3800000.0,0.0,0,2,2,73.5,73.75,9.2,72.0,68.14285714285714,69.5,67.0,45.5,68.0
1764,M. Gonalons,29,France,75,75,Sevilla FC,5000000.0,47000.0,3.0,4.0,3.0,1.0,CDM,,"Jun 30, 2019",187.96,76.19047619047619,83.0,,0.0,0,1,2,70.5,75.25,9.2,67.25,70.57142857142857,62.16666666666666,62.5,60.0,74.0
1772,Serey Dié,33,Ivory Coast,75,75,FC Basel 1893,2700000.0,23000.0,2.0,3.0,3.0,2.0,CDM,"Jul 15, 2016",2020,177.8,77.09750566893423,89.0,4000000.0,0.0,0,2,3,70.5,74.0,12.8,60.25,75.42857142857143,52.5,61.0,65.5,64.0
1788,A. Pérez,37,Colombia,75,75,Deportivo Cali,900000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2009",2023,180.34,74.82993197278911,88.0,1300000.0,0.0,0,2,2,65.0,74.0,11.4,66.25,70.14285714285714,61.83333333333334,70.5,49.0,55.0
1797,S. Ilsanker,29,Austria,75,75,RB Leipzig,5000000.0,40000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2015",2020,187.96,86.16780045351473,89.0,8500000.0,0.0,0,2,3,54.0,78.0,16.6,54.25,62.0,48.0,51.0,57.5,72.0
1801,Jorginhson,26,Brazil,75,75,Vitória,6000000.0,13000.0,1.0,4.0,2.0,2.0,CDM,"Jan 1, 2018",2021,177.8,74.82993197278911,72.0,11400000.0,1.0,0,2,2,74.0,76.75,10.0,59.0,70.14285714285714,59.83333333333334,66.0,71.5,71.0
1826,M. Locatelli,20,Italy,75,83,Sassuolo,8500000.0,43000.0,1.0,3.0,3.0,1.0,CDM,,"Jun 30, 2019",185.42,74.82993197278911,68.0,,0.0,8,2,2,76.0,73.75,11.8,70.0,65.42857142857143,64.33333333333333,64.5,64.0,68.0
1839,L. Deaux,29,France,75,75,En Avant de Guingamp,5000000.0,21000.0,2.0,2.0,2.0,1.0,CDM,"Jul 1, 2016",2020,187.96,82.08616780045352,80.0,10000000.0,0.0,0,2,3,68.0,73.0,9.6,60.25,69.0,52.0,67.0,57.0,68.0
1864,H. Behrens,28,Germany,75,75,1. FC Nürnberg,6500000.0,24000.0,1.0,2.0,3.0,2.0,CDM,"Jul 1, 2015",2021,187.96,82.08616780045352,77.0,11700000.0,0.0,0,3,3,71.0,75.25,9.4,64.5,75.71428571428571,62.0,70.5,68.0,81.0
1873,C. McGregor,25,Scotland,75,78,Celtic,8500000.0,44000.0,1.0,4.0,4.0,3.0,CDM,"Jul 7, 2009",2021,175.26,73.92290249433107,73.0,15900000.0,1.0,3,3,3,76.0,67.5,10.8,64.75,75.0,66.66666666666667,70.0,80.0,44.0
1875,V. Buyalskyi,25,Ukraine,75,80,Dynamo Kyiv,8500000.0,1000.0,1.0,4.0,3.0,1.0,CDM,"Jul 1, 2010",2023,170.18,60.770975056689345,47.0,18500000.0,0.0,5,3,3,74.0,70.75,10.2,65.0,69.85714285714286,59.83333333333334,72.0,71.0,38.0
1884,Thiago Maia,21,Brazil,75,82,LOSC Lille,8000000.0,19000.0,1.0,3.0,3.0,2.0,CDM,"Jul 25, 2017",2022,177.8,78.91156462585032,75.0,17600000.0,1.0,7,2,2,72.0,73.5,10.8,66.0,70.85714285714286,58.0,63.0,69.5,63.0
1897,R. Amalfitano,28,France,75,75,Dijon FCO,6500000.0,15000.0,1.0,4.0,3.0,2.0,CDM,"Jul 1, 2014",2021,175.26,71.20181405895691,72.0,13000000.0,0.0,0,2,3,73.5,73.25,10.2,65.0,66.85714285714286,59.5,73.0,65.0,23.0
1922,Zeca,29,Greece,75,75,FC København,6500000.0,21000.0,1.0,3.0,3.0,1.0,CDM,"Aug 28, 2017",2021,182.88,67.12018140589569,82.0,8500000.0,0.0,0,3,3,73.0,76.25,9.6,71.0,76.0,61.16666666666666,66.5,76.0,55.0
1929,M. Çağıran,25,Turkey,75,79,Çaykur Rizespor,7000000.0,13000.0,1.0,4.0,3.0,3.0,CDM,"Jul 1, 2015",2022,180.34,82.08616780045352,74.0,14500000.0,0.0,4,2,2,74.5,69.5,9.2,69.75,73.71428571428571,71.33333333333333,69.0,68.5,76.0
1942,O. Onazi,25,Nigeria,75,78,Trabzonspor,7000000.0,25000.0,1.0,3.0,3.0,2.0,CDM,"Aug 3, 2016",2020,172.72,73.01587301587301,69.0,14500000.0,0.0,3,2,2,73.5,73.0,11.2,70.75,75.0,64.33333333333333,70.0,80.5,53.0
1944,I. Amadou,25,France,75,80,Sevilla FC,7500000.0,14000.0,2.0,3.0,3.0,2.0,CDM,"Jul 2, 2018",2022,182.88,81.17913832199547,80.0,16300000.0,0.0,5,2,3,66.5,74.0,10.4,55.75,72.42857142857143,48.83333333333334,53.5,71.0,65.0
1948,B. Pearson,23,England,75,81,Preston North End,8000000.0,12000.0,1.0,3.0,3.0,1.0,CDM,"Jan 11, 2016",2020,175.26,71.20181405895691,95.0,16800000.0,0.0,6,2,3,70.0,74.0,11.8,57.5,76.57142857142857,46.83333333333334,60.0,70.0,50.0
1955,L. Blas,20,France,75,84,En Avant de Guingamp,10500000.0,16000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2015",2021,180.34,73.01587301587301,64.0,23100000.0,1.0,9,3,1,79.0,51.5,12.8,74.5,66.85714285714286,66.16666666666667,69.0,77.5,58.0
1959,S. İnan,33,Turkey,75,75,Galatasaray SK,3900000.0,47000.0,2.0,3.0,3.0,1.0,CDM,"Jul 14, 2011",2019,182.88,73.92290249433107,60.0,7400000.0,0.0,0,2,2,75.5,63.75,10.2,74.75,66.14285714285714,79.33333333333333,71.5,50.0,61.0
1962,F. Magnanelli,33,Italy,75,75,Sassuolo,2700000.0,40000.0,2.0,3.0,2.0,2.0,CDM,"Jul 1, 2005",2019,180.34,78.91156462585032,85.0,4600000.0,0.0,0,2,3,64.0,77.0,8.6,66.0,67.85714285714286,59.83333333333334,61.5,66.0,61.0
1981,M. Valdifiori,32,Italy,75,75,SPAL,3800000.0,13000.0,2.0,3.0,3.0,1.0,CDM,"Aug 16, 2018",2020,185.42,71.20181405895691,76.0,6900000.0,0.0,0,1,2,74.5,69.5,9.8,75.5,64.42857142857143,63.0,66.5,53.5,65.0
1984,N. Mendy,26,France,75,77,Leicester City,6500000.0,50000.0,1.0,3.0,3.0,3.0,CDM,"Jul 3, 2016",2020,167.64,73.01587301587301,78.0,12800000.0,0.0,2,1,3,73.5,73.25,12.4,65.25,75.14285714285714,58.83333333333334,59.0,69.5,65.0
1989,K. Stöger,24,Austria,75,80,Fortuna Düsseldorf,9000000.0,24000.0,1.0,3.0,3.0,2.0,CDM,"Jul 1, 2018",2020,175.26,74.82993197278911,50.0,16900000.0,1.0,5,2,2,75.5,34.25,12.4,72.0,69.28571428571429,64.5,73.5,70.0,45.0
1992,K. McDonald,29,Scotland,75,75,Fulham,5000000.0,46000.0,1.0,4.0,3.0,2.0,CDM,"Jul 22, 2016",2020,193.04,96.14512471655328,76.0,9500000.0,0.0,0,2,2,70.0,72.25,8.0,66.5,68.85714285714286,59.33333333333334,64.0,48.5,56.0
1998,M. Fernández,32,Chile,75,75,Club Necaxa,5000000.0,14000.0,2.0,4.0,5.0,1.0,CDM,"Sep 8, 2017",2023,177.8,72.10884353741497,50.0,8500000.0,0.0,0,2,2,79.0,58.5,9.0,74.75,69.57142857142857,74.66666666666667,74.0,73.0,50.0
2015,Pelé,26,Guinea Bissau,75,77,AS Monaco,6500000.0,48000.0,1.0,3.0,3.0,2.0,CDM,"Jul 6, 2018",2023,182.88,77.09750566893423,82.0,12800000.0,0.0,2,2,3,69.0,74.0,10.6,66.25,71.57142857142857,64.16666666666667,65.0,61.5,65.0
2040,H. Medunjanin,33,Bosnia Herzegovina,75,75,Philadelphia Union,3900000.0,9000.0,2.0,4.0,4.0,2.0,CDM,"Jan 31, 2017",2019,187.96,76.19047619047619,66.0,5900000.0,1.0,0,2,2,77.0,63.25,10.8,71.0,66.57142857142857,76.5,71.0,61.0,51.0
2041,José Cañas,31,Spain,75,75,PAOK,4500000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 13, 2016",2019,177.8,68.93424036281178,84.0,9400000.0,0.0,0,2,3,58.0,74.5,11.0,56.5,68.28571428571429,49.5,62.0,53.5,50.0
2051,Sergio Álvarez,26,Spain,75,78,SD Eibar,7000000.0,20000.0,1.0,3.0,3.0,1.0,CDM,"Jul 26, 2018",2022,182.88,73.92290249433107,76.0,15200000.0,0.0,3,2,3,68.5,71.75,13.0,65.25,75.42857142857143,60.83333333333334,71.5,69.5,57.0
2056,T. Souček,23,Czech Republic,75,83,SK Slavia Praha,8500000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2014",2020,193.04,86.16780045351473,68.0,20400000.0,0.0,8,3,3,63.5,75.0,8.6,61.75,67.57142857142857,52.66666666666666,62.5,65.0,72.0
2070,R. Tapia,22,Peru,74,79,Feyenoord,6500000.0,10000.0,1.0,4.0,3.0,2.0,CDM,"Jan 27, 2016",2020,182.88,78.0045351473923,82.0,9600000.0,0.0,5,2,2,75.0,73.0,12.0,67.25,72.28571428571429,59.16666666666666,63.0,69.0,66.0
2082,Lucas Torró,23,Spain,74,81,Eintracht Frankfurt,7000000.0,22000.0,1.0,3.0,2.0,1.0,CDM,"Jul 5, 2018",2023,190.5,82.99319727891157,66.0,13300000.0,0.0,7,2,2,67.0,71.5,12.4,60.75,64.42857142857143,53.83333333333334,57.0,60.0,75.0
